gene_idx,gene_name,out_degree,in_degree,degree
265,CDKN2B,0.1417780280316947,2.974036889548491,3.115814917580186
266,CDKN2C,0.14806085844757033,0.0,0.14806085844757033
267,CDKN2D,0.14549033241346476,0.8171665114738668,0.9626568438873315
268,CDON,0.0,0.1607814260389811,0.1607814260389811
269,CEBPB,0.0,1.592331751676587,1.592331751676587
270,CFLAR,0.2354737507800261,1.1406722888854954,1.3761460396655216
271,CFTR,0.0,2.546126679090473,2.546126679090473
272,CHAD,0.6089377307701701,0.0,0.6089377307701701
273,CHD8,0.036635337832073366,0.0,0.036635337832073366
274,CHEK1,0.13169256467372178,0.05502654835387755,0.18671911302759933
275,CHEK2,0.12879636500729247,0.04890703132841736,0.17770339633570983
276,CHRD,0.3069962846037621,0.0,0.3069962846037621
277,CHRM3,0.18745460581655304,0.0,0.18745460581655304
278,CHRM5,0.055554479546844955,0.0,0.055554479546844955
279,CHUK,5.832751479993263,6.210958792868768,12.04371027286203
280,CIR1,1.1214855265182755,2.129992349864915,3.2514778763831904
281,CISH,2.850519561611873,3.7192119016001626,6.569731463212035
282,CNR1,0.10464883341919631,0.0,0.10464883341919631
283,CNTF,16.61429758167445,0.0,16.61429758167445
284,CNTFR,0.13038520109257662,8.455699556361651,8.586084757454227
285,COL1A1,0.611413292507253,1.8911411523780164,2.5025544448852695
286,COL1A2,0.6279531494705167,1.69110956347237,2.3190627129428867
287,COL2A1,0.5861326629189231,0.0,0.5861326629189231
288,COL3A1,0.0,0.4746525269312163,0.4746525269312163
289,COL4A1,0.6208352515604929,1.1732235671021043,1.7940588186625972
290,COL4A2,0.6123587461304851,1.2843298644448318,1.896688610575317
291,COL4A3,0.6211942764668492,0.49260524267180394,1.1137995191386532
292,COL4A4,0.6083339804152881,0.40772980190813546,1.0160637823234235
293,COL4A5,0.6082331758084668,0.7457023954950274,1.3539355713034942
294,COL4A6,0.6166332925926932,0.7571962307284896,1.3738295233211828
295,COL6A1,0.5947811547880216,0.0,0.5947811547880216
296,COL6A2,0.5583257920622904,0.0,0.5583257920622904
297,COL6A3,0.6149117831063146,0.0,0.6149117831063146
298,COL9A2,0.6406043343963878,0.0,0.6406043343963878
299,COL9A3,0.5994951898826305,0.0,0.5994951898826305
300,COMP,0.5881583924274916,0.0,0.5881583924274916
301,CPT1A,0.0,4.2127911172089325,4.2127911172089325
302,CPT1B,0.0,4.7012308060773655,4.7012308060773655
303,CPT1C,0.0,6.833567241406611,6.833567241406611
304,CREB1,15.117957233266983,4.656463085621363,19.774420318888346
305,CREB3,16.967257972837736,4.313313545582302,21.28057151842004
306,CREB3L1,6.794783511715165,11.467726107411242,18.262509619126405
307,CREB3L2,9.88999107858011,7.287453394670349,17.17744447325046
308,CREB3L3,6.11437007933467,9.660895921940511,15.775266001275181
309,CREB3L4,7.9859765157570415,7.196900177748951,15.182876693505992
310,CREB5,6.498292263124798,11.813375146908704,18.3116674100335
311,CREBBP,24.508146166543458,2.712181910156172,27.22032807669963
312,CRK,2.236464987862079,10.552251601451037,12.788716589313115
313,CRKL,2.0052258698499523,11.79391392004909,13.79913978989904
314,CRTC2,0.47880291114706774,5.277471666238853,5.756274577385921
315,CSF1,12.527753203507746,0.0,12.527753203507746
316,CSF1R,7.148755048510308,20.812714570349392,27.961469618859702
317,CSF2,17.435544234351738,4.344269330240786,21.779813564592523
318,CSF2RA,0.10857958659374464,12.294477852556156,12.4030574391499
319,CSF2RB,0.12211170097192128,9.352348797896411,9.474460498868332
320,CSF3,17.360936881962697,0.0,17.360936881962697
321,CSF3R,0.48109336578903217,7.845711787884163,8.326805153673195
322,CSNK1A1,0.13235590463737026,0.34419607516222944,0.47655197979959973
323,CSNK1A1L,0.11979131013310204,0.46966230602314074,0.5894536161562428
324,CSNK1D,0.2392909451892289,0.49633350229705686,0.7356244474862857
325,CSNK1E,0.3417760400101542,0.7012467115108544,1.0430227515210087
326,CSNK1G1,0.032056010545541844,0.4642278761913379,0.49628388673687973
327,CSNK1G2,0.024398808289940156,0.36836895043961704,0.3927677587295572
328,CSNK1G3,0.03538113951217383,0.4052400379829729,0.44062117749514673
329,CSNK2A1,0.03454302704582612,0.08659012525507326,0.12113315230089938
330,CSNK2A2,0.03290452230721712,0.09645224907532489,0.129356771382542
331,CSNK2A3,0.029450434384246667,0.08670590896314631,0.11615634334739297
332,CSNK2B,0.032252126901100076,0.08775272099689269,0.12000484789799276
333,CTBP1,4.0954967576942485,0.0,4.0954967576942485
334,CTBP2,2.994763159979872,0.33996615710202605,3.334729317081898
335,CTF1,18.013833172368805,0.0,18.013833172368805
336,CTGF,0.0,1.0137440221772218,1.0137440221772218
337,CTNNA1,0.17165858457058977,0.0,0.17165858457058977
338,CTNNA2,0.1757553875174684,0.0,0.1757553875174684
339,CTNNB1,0.3182594847186313,1.1765718580039295,1.4948313427225608
340,CTNNBIP1,0.023726637582876717,0.0,0.023726637582876717
341,CTNND1,0.02596184333087876,0.0,0.02596184333087876
342,CTSB,0.029399387165904046,0.0,0.029399387165904046
343,CTSD,0.2747667250223457,1.8963461273970705,2.1711128524194163
344,CUL1,0.4355077710390712,0.05570822566514835,0.49121599670421956
345,CUL3,0.17747950149156771,0.04741402589910043,0.22489352739066815
346,CX3CL1,0.2308444737146298,0.0,0.2308444737146298
347,CX3CR1,0.1479580544847219,2.797506496667241,2.945464551151963
348,CXCL1,3.5371407007953777,1.4912597126017015,5.02840041339708
349,CXCL10,1.220428773178719,2.6200303258995215,3.8404590990782403
350,CXCL11,0.20726093035191295,1.0191324108163826,1.2263933411682957
351,CXCL12,0.2120029133928862,0.17418983011060235,0.38619274350348853
352,CXCL14,0.20611073739710262,0.0,0.20611073739710262
353,CXCL16,0.21481846920214592,0.0,0.21481846920214592
354,CXCL2,3.52391343912653,2.331544681281472,5.855458120408002
355,CXCL3,2.2972791435895488,2.6234724481900535,4.920751591779602
356,CXCL5,0.19988621123872388,0.0,0.19988621123872388
357,CXCL6,0.20044653424993158,0.0,0.20044653424993158
358,CXCR4,0.25838850521637746,2.942868990236821,3.2012574954531985
359,CXCR6,0.1774296861840412,3.4834973647200966,3.660927050904138
360,CXXC4,0.08986378197247782,0.0,0.08986378197247782
361,CYBA,0.0,0.1747106936449806,0.1747106936449806
362,CYBB,0.1747106936449806,4.942882589817357,5.117593283462337
363,CYCS,0.02764650167276462,0.088105196718728,0.11575169839149263
364,CYLD,0.05758629615108172,0.24697969506184259,0.3045659912129243
365,CYTH1,0.029335113909716406,0.0,0.029335113909716406
366,CYTH2,0.0336070940674593,0.0,0.0336070940674593
367,CYTH3,0.040743988814453284,0.0,0.040743988814453284
368,CYTH4,0.01927736495466282,0.0,0.01927736495466282
369,DAAM1,0.08820963784431418,0.03141511618159711,0.1196247540259113
370,DAAM2,0.09183422795807321,0.029129528929479422,0.12096375688755263
371,DAB2IP,0.08101496244780719,0.2647612428292632,0.3457762052770704
372,DAPP1,0.5086092669633218,1.2587114774272778,1.7673207443905996
373,DAXX,0.0259878173780938,0.09593913292919751,0.12192695030729131
374,DBF4,0.20939211969768318,0.0,0.20939211969768318
375,DCN,0.09823657439555972,0.0,0.09823657439555972
376,DDB2,0.0,0.6219500215646501,0.6219500215646501
377,DDIT3,0.0,2.271680894222421,2.271680894222421
378,DDIT4,0.08177207597376157,0.0,0.08177207597376157
379,DDX3X,0.029449411140133937,0.0,0.029449411140133937
380,DDX58,0.10074758540528515,0.22029951386599955,0.3210470992712847
381,DEPDC5,0.06288287246910235,0.14252596613174925,0.2054088386008516
382,DEPTOR,0.11511402047084024,0.0,0.11511402047084024
383,DHH,0.16746167169573406,0.030577215583374104,0.19803888727910818
384,DHX33,0.02169664952283104,0.02599380862278243,0.04769045814561347
385,DHX58,0.05921547782296936,0.0,0.05921547782296936
386,DIAPH1,0.05427334421935181,0.24122260808944704,0.2954959523087988
387,DKK1,0.05283723239942144,0.0,0.05283723239942144
388,DKK2,0.0627085969162484,0.0,0.0627085969162484
389,DLG1,6.169348734004113,0.18335884430756172,6.352707578311675
390,DLG2,0.23333863277803174,0.49490407487222304,0.7282427076502548
391,DLG3,0.16838987596177807,0.6339917555063342,0.8023816314681123
392,DLG4,0.15796038188661138,0.7052148030605166,0.8631751849471281
393,DLL1,0.1165911300961549,0.0,0.1165911300961549
394,DLL3,0.11388228793318073,0.0,0.11388228793318073
395,DLL4,0.1254600710545977,0.0,0.1254600710545977
396,DNM1L,0.0,0.0616626975145967,0.0616626975145967
397,DOCK2,0.7125495198493202,2.7149649120944863,3.4275144319438064
398,DOCK4,0.06548779203246037,0.0,0.06548779203246037
399,DRD2,0.12349553796617935,0.03477981081232428,0.15827534877850363
400,DTX1,0.0,0.10204796156225104,0.10204796156225104
401,DTX2,0.0,0.11634289325835803,0.11634289325835803
402,DTX3,0.0,0.1242845430310505,0.1242845430310505
403,DTX3L,0.0,0.13856288235013683,0.13856288235013683
404,DTX4,0.0,0.10184649845274786,0.10184649845274786
405,DUSP1,0.057444029751544196,0.0,0.057444029751544196
406,DUSP10,2.6701411429288178,0.0,2.6701411429288178
407,DUSP16,2.6820538330881387,0.0,2.6820538330881387
408,DUSP2,2.4658427900945146,0.0,2.4658427900945146
409,DUSP3,2.58168054568232,0.0,2.58168054568232
410,DUSP4,2.874262483447092,0.0,2.874262483447092
411,DUSP5,2.787598362116842,0.0,2.787598362116842
412,DUSP6,0.060617683610568435,0.0,0.060617683610568435
413,DUSP7,2.6107693077620446,0.0,2.6107693077620446
414,DUSP8,1.966149663432346,0.0,1.966149663432346
415,DUSP9,4.052251581614837,0.0,4.052251581614837
416,DVL1,0.5662944330547665,0.8128532555701289,1.3791476886248955
417,DVL2,0.5887854806855709,0.823659424270348,1.412444904955919
418,DVL3,0.5885922716697677,0.8879615872438686,1.4765538589136362
419,E2F1,0.1820963466151928,0.42597242172923877,0.6080687683444316
420,E2F2,0.16335707914161807,0.6526064311833276,0.8159635103249456
421,E2F3,0.12544321552850307,0.5431225534528494,0.6685657689813524
422,E2F4,0.15996392352778155,0.0700510684478407,0.23001499197562225
423,E2F5,0.10521642319702854,0.10361846497592826,0.2088348881729568
424,EBAG9,0.0,3.2799404992101096,3.2799404992101096
425,ECSIT,0.021506705104062954,0.0,0.021506705104062954
426,EDN1,0.35554047767072916,5.505081044805896,5.860621522476626
427,EDNRA,0.28172738431991695,0.01816773193034654,0.2998951162502635
428,EDNRB,0.29528065637374923,0.35554047767072916,0.6508211340444784
429,EEF2,0.0,0.26528264849136274,0.26528264849136274
430,EEF2K,0.26528264849136274,3.985924443982852,4.251207092474215
431,EFNA1,11.847241861268412,0.0,11.847241861268412
432,EFNA2,9.764548375370213,0.0,9.764548375370213
433,EFNA3,10.404567839899876,0.0,10.404567839899876
434,EFNA4,12.56723444223947,0.0,12.56723444223947
435,EFNA5,11.436162925049818,0.0,11.436162925049818
